155	47.0	38.0	2011
158	53.0	36.0	2011
160	43.0	36.0	2011
170	51.0	38.0	2010
165	55.0	38.0	2011
165	58.0	37.0	2011
157	46.0	37.0	2010
165	58.0	37.0	2010
162	53.0	38.0	2009
155	44.0	37.0	2009
164	48.0	38.0	2011
163	62.0	38.0	2011
165	53.0	38.0	2010
169	62.0	38.0	2011
147	36.0	35.0	2011
170	51.0	38.0	2011
160	62.0	38.0	2010
159	60.0	38.0	2011
165	52.0	37.0	2021
162	53.0	38.0	2011
156	44.0	36.0	2009
157	48.0	35.0	2017
162	53.0	38.0	2009
158	41.0	38.0	2009
161	54.0	36.0	2011
165	50.0	38.0	2009
152	42.0	36.0	2009
165	50.0	37.0	2011
159	60.0	38.0	2010
158	51.0	36.0	2009
172	52.0	38.0	2011
175	47.0	37.0	2009
165	58.0	37.0	2009
163	55.0	37.5	2017
171	54.0	38.0	2011
160	54.0	36.0	2011
156	44.0	36.0	2011
169	51.0	39.0	2011
165	51.0	38.0	2010
157	50.0	38.0	2009
163	55.0	38.0	2010
165	63.0	37.0	2010
166	58.0	38.0	2011
155	43.0	36.0	2010
